Player,year,MIN_PER_GAME,ATTENDANCE_RATE,MAJOR_INJURY
darius days,2023,6.2458333325,0.048780488,0
darius garland,2023,35.46594202898551,0.841463415,0
david duke,2023,9.914057969565217,0.280487805,0
david roddy,2023,17.978595242857143,0.853658537,0
davion mitchell,2023,18.087875,0.975609756,0
davis bertans,2023,10.92925926,0.548780488,0
davon reed,2023,7.966240309302326,0.524390244,0
dayron sharpe,2023,11.510138889583333,0.585365854,0
deaaron fox,2023,33.35947489041096,0.890243902,0
deandre hunter,2023,31.72582089552239,0.817073171,0
deanthony melton,2023,27.919826844155843,0.93902439,0
deandre jordan,2023,15.021923076923077,0.475609756,0
demar derozan,2023,36.237972972972976,0.902439024,0
dean wade,2023,20.262803029545452,0.536585366,0
deandre ayton,2023,30.378159208955225,0.817073171,0
dejounte murray,2023,36.39722972972973,0.902439024,0
delon wright,2023,24.423433340000003,0.609756098,0
deni avdija,2023,26.583947368421054,0.926829268,0
dennis schroder,2023,30.090075757575757,0.804878049,0
dennis smith,2023,25.7378395,0.658536585,0
deonte burton,2023,3.2491666665,0.024390244,0
dereon seabron,2023,2.32,0.06097561,0
derrick jones,2023,13.9595052078125,0.780487805,0
derrick rose,2023,12.513518518518518,0.329268293,0
derrick white,2023,28.284491865853656,1.0,0
desmond bane,2023,31.749195396551723,0.707317073,0
devin booker,2023,34.63044024528302,0.646341463,0
devin vassell,2023,31.00206139473684,0.463414634,0
devon dotson,2023,8.85,0.073170732,0
devonte graham,2023,18.33486301369863,0.890243902,0
dewayne dedmon,2023,11.216052631578947,0.463414634,0
dillon brooks,2023,30.332374424657534,0.890243902,0
domantas sabonis,2023,34.62727848101266,0.963414634,0
dominick barlow,2023,14.555892857142856,0.341463415,0
donovan mitchell,2023,35.77029411764706,0.829268293,0
donovan williams,2023,2.125,0.024390244,0
donte divincenzo,2023,26.310833333333335,0.87804878,0
dorian finneysmith,2023,30.436742424242425,0.804878049,0
doug mcdermott,2023,20.534401046875,0.780487805,0
draymond green,2023,31.474452054794522,0.890243902,0
drew eubanks,2023,20.303547012820513,0.951219512,0
dru smith,2023,10.56177778,0.182926829,0
duane washington,2023,12.704086022580645,0.37804878,0
duncan robinson,2023,16.43952380952381,0.512195122,0
dwight powell,2023,19.183355263157893,0.926829268,0
dylan windler,2023,3.4611111099999996,0.036585366,0
dyson daniels,2023,17.66313559322034,0.719512195,0
edmond sumner,2023,13.889748428301885,0.646341463,0
eric gordon,2023,28.485628014492754,0.841463415,0
eugene omoruyi,2023,16.1330833325,0.487804878,0
evan fournier,2023,16.988641974074074,0.329268293,0
evan mobley,2023,34.37040084810127,0.963414634,0
facundo campazzo,2023,6.52020833375,0.097560976,0
frank jackson,2023,5.05,0.012195122,0
frank kaminsky,2023,6.523981480555555,0.43902439,0
frank ntilikina,2023,12.927482270212767,0.573170732,0
franz wagner,2023,32.609083337499996,0.975609756,0
fred vanvleet,2023,36.738937202898555,0.841463415,0
furkan korkmaz,2023,9.553783783783784,0.451219512,0
gabe vincent,2023,25.862892161764705,0.829268293,0
gabe york,2023,18.610555556666665,0.036585366,0
garrett temple,2023,6.472933332,0.304878049,0
garrison mathews,2023,12.708487653703704,0.658536585,0
gary harris,2023,24.6739930625,0.585365854,0
gary payton,2023,16.709318181818183,0.268292683,0
gary trent,2023,32.09080807575757,0.804878049,0
george hill,2023,18.115434782608695,0.56097561,0
georges niang,2023,19.382670935897433,0.951219512,0
giannis antetokounmpo,2023,32.120873015873016,0.768292683,0
goga bitadze,2023,12.021096492105263,0.463414634,0
goran dragic,2023,15.000258620689655,0.707317073,0
gordon hayward,2023,31.538033340000002,0.609756098,0
gorgui dieng,2023,11.552043009677421,0.37804878,0
grant williams,2023,25.883059075949365,0.963414634,0
grayson allen,2023,27.390787041666666,0.87804878,0
greg brown,2023,5.818229166875,0.195121951,0
hamidou diallo,2023,17.783303571428572,0.682926829,0
harrison barnes,2023,32.4638821097561,1.0,0
haywood highsmith,2023,17.951851851851853,0.658536585,0
herbert jones,2023,29.55348484848485,0.804878049,0
immanuel quickley,2023,28.939567901234568,0.987804878,0
isaac okoro,2023,21.74429825,0.926829268,0
isaiah hartenstein,2023,19.85630081707317,1.0,0
isaiah jackson,2023,16.544338619047622,0.768292683,0
isaiah joe,2023,19.11433790410959,0.890243902,0
isaiah livers,2023,23.052628211538458,0.634146341,0
isaiah mobley,2023,7.02,0.146341463,0
isaiah roby,2023,11.27686507857143,0.512195122,0
isaiah stewart,2023,28.28116666,0.609756098,0
isaiah todd,2023,10.233333333333333,0.073170732,0
ish smith,2023,9.253682169767442,0.524390244,0
ish wainright,2023,15.252111111666666,0.731707317,0
ivica zubac,2023,28.54486842105263,0.926829268,0
jd davison,2023,5.475555555833334,0.146341463,0
jt thor,2023,14.040217391304347,0.841463415,0
ja morant,2023,31.940136606557374,0.743902439,0
jamychal green,2023,13.977192982456142,0.695121951,0
javale mcgee,2023,8.441428571428572,0.512195122,0
jabari smith,2023,31.01957806329114,0.963414634,0
jabari walker,2023,11.056488094642857,0.682926829,0
jack white,2023,3.884313725294118,0.207317073,0
jacob gilyard,2023,40.78333333,0.012195122,0
jaden hardy,2023,14.758125,0.585365854,0
jaden ivey,2023,31.13941441891892,0.902439024,0
jaden mcdaniels,2023,30.588459911392402,0.963414634,0
jaden springer,2023,5.579166666875,0.195121951,0
jae crowder,2023,18.87268518333333,0.219512195,0
jaesean tate,2023,21.85446236451613,0.37804878,0
jake laravia,2023,11.836761905714287,0.426829268,0
jakob poeltl,2023,26.473958333333332,0.87804878,0
jalen brunson,2023,34.98046569117647,0.829268293,0
jalen duren,2023,24.927537313432836,0.817073171,0
jalen green,2023,34.23888157894737,0.926829268,0
jalen johnson,2023,14.880023814285712,0.853658537,0
jalen mcdaniels,2023,23.9106666625,0.975609756,0
jalen smith,2023,18.806250000000002,0.829268293,0
jalen suggs,2023,23.506886792452832,0.646341463,0
jalen williams,2023,30.34122222666667,0.914634146,0
jamal cain,2023,13.335925927777778,0.219512195,0
jamal murray,2023,32.8213076923077,0.792682927,0
jamaree bouyea,2023,14.107666666,0.06097561,0
james bouknight,2023,15.160784314705882,0.414634146,0
james harden,2023,36.81043103448276,0.707317073,0
james johnson,2023,9.019907405555555,0.219512195,0
james wiseman,2023,19.270814815555557,0.548780488,0
jared butler,2023,12.754722221666666,0.073170732,0
jared rhoden,2023,14.133571428571429,0.170731707,0
jaren jackson,2023,28.373068777777778,0.768292683,0
jarred vanderbilt,2023,24.09925214102564,0.951219512,0
jarrell brantley,2023,9.7375,0.048780488,0
jarrett allen,2023,32.64870098529412,0.829268293,0
jarrett culver,2023,13.6875,0.12195122,0
jason preston,2023,8.840595235714286,0.170731707,0
javonte green,2023,15.008020834375,0.390243902,0
jaxson hayes,2023,12.979929078723405,0.573170732,0
jay huff,2023,13.56190476142857,0.085365854,0
jay scrubb,2023,15.058333335,0.024390244,0
jaylen brown,2023,35.89430347761194,0.817073171,0
jaylen nowell,2023,19.25684615384615,0.792682927,0
jaylin williams,2023,18.65629251632653,0.597560976,0
jayson tatum,2023,36.921576581081084,0.902439024,0
jeff dowtin,2023,10.348066668,0.304878049,0
jeff green,2023,19.484226196428573,0.682926829,0
jerami grant,2023,35.64325396825397,0.768292683,0
jeremiah robinsonearl,2023,18.92344961162791,0.524390244,0
jeremy sochan,2023,26.030357142857145,0.682926829,0
jericho sims,2023,15.623141024999999,0.634146341,0
jevon carter,2023,22.367304530864196,0.987804878,0
jimmy butler,2023,33.406484375,0.780487805,0
jock landale,2023,14.181111111594202,0.841463415,0
joe harris,2023,20.6375,0.902439024,0
joe ingles,2023,22.684746369565218,0.56097561,0
joe wieskamp,2023,5.517222222222222,0.109756098,0
joel embiid,2023,34.607676772727274,0.804878049,0
john butler,2023,11.63692982631579,0.231707317,0
john collins,2023,29.99502347887324,0.865853659,0
john konchar,2023,20.747407402777778,0.87804878,0
john wall,2023,22.19794117647059,0.414634146,0
johnny davis,2023,15.091964285714285,0.341463415,0
johnny juzang,2023,12.902777777777779,0.219512195,0
jonas valanciunas,2023,24.91447256962025,0.963414634,0
jonathan isaac,2023,11.27590909090909,0.134146341,0
jonathan kuminga,2023,20.812313432835822,0.817073171,0
jordan clarkson,2023,32.595136606557375,0.743902439,0
jordan goodwin,2023,17.829408596774194,0.756097561,0
jordan hall,2023,9.184444444444445,0.109756098,0
jordan mclaughlin,2023,15.778837209302326,0.524390244,0
jordan nwora,2023,19.162661290322582,0.756097561,0
jordan poole,2023,29.97674796341463,1.0,0
jordan schakel,2023,3.1166666665,0.024390244,0
jose alvarado,2023,21.475109295081968,0.743902439,0
josh christopher,2023,12.284609375,0.780487805,0
josh giddey,2023,31.148311407894738,0.926829268,0
josh green,2023,25.653833333333335,0.731707317,0
josh hart,2023,32.28980263157895,0.926829268,0
josh minott,2023,6.414888888666667,0.182926829,0
josh okogie,2023,18.75819444444444,0.87804878,0
josh richardson,2023,23.532333338461537,0.792682927,0
joshua primo,2023,23.3404166675,0.048780488,0
jrue holiday,2023,32.575223880597015,0.817073171,0
juan toscanoanderson,2023,13.46266025576923,0.634146341,0
juan hernangomez,2023,14.60702380952381,0.512195122,0
julian champagnie,2023,18.831470588235295,0.207317073,0
julius randle,2023,35.548722948051946,0.93902439,0
justin champagnie,2023,6.856666666,0.06097561,0
justin holiday,2023,15.350289854347826,0.56097561,0
justin jackson,2023,4.670579708695652,0.280487805,0
justin minaya,2023,22.2125,0.048780488,0
justise winslow,2023,26.75143678275862,0.353658537,0
jusuf nurkic,2023,26.75798076923077,0.634146341,0
kj martin,2023,27.95315040243902,1.0,0
kz okpala,2023,7.086428571428572,0.426829268,0
kai jones,2023,11.948405797826087,0.56097561,0
karlanthony towns,2023,33.001724137931035,0.353658537,0
kawhi leonard,2023,33.605544865384616,0.634146341,0
keegan murray,2023,29.770916662500003,0.975609756,0
keita batesdiop,2023,21.680422880597014,0.817073171,0
keldon johnson,2023,32.7512963015873,0.768292683,0
kelly olynyk,2023,28.55284313235294,0.829268293,0
kelly oubre jr,2023,32.23982639583333,0.585365854,0
kemba walker,2023,15.989074077777778,0.109756098,0
kendall brown,2023,6.715833333333333,0.073170732,0
kendrick nunn,2023,13.763285714285713,0.853658537,0
kennedy chandler,2023,7.819675925,0.43902439,0
kenneth lofton,2023,7.331597220833333,0.292682927,0
kenrich williams,2023,22.7543710754717,0.646341463,0
kentavious caldwellpope,2023,31.33166667105263,0.926829268,0
keon ellis,2023,4.428958333125,0.195121951,0
keon johnson,2023,10.409,0.487804878,0
kessler edwards,2023,10.715370369444445,0.43902439,0
kevin durant,2023,35.569290787234046,0.573170732,0
kevin huerter,2023,29.37035556,0.914634146,0
kevin knox,2023,15.106719576190477,0.768292683,0
kevin love,2023,19.991586016129034,0.756097561,0
kevin porter,2023,34.303107338983054,0.719512195,0
kevon harris,2023,13.442598038235294,0.414634146,0
kevon looney,2023,23.873109756097563,1.0,0
khem birch,2023,8.0925,0.243902439,0
khris middleton,2023,24.265858584848484,0.402439024,0
killian hayes,2023,28.336688592105265,0.926829268,0
kira lewis,2023,9.390666668,0.304878049,0
klay thompson,2023,33.027705318840574,0.841463415,0
kobi simmons,2023,5.554333334,0.06097561,0
kris dunn,2023,25.797348486363635,0.268292683,0
kristaps porzingis,2023,32.607871800000005,0.792682927,0
kyle anderson,2023,28.356135260869564,0.841463415,0
kyle kuzma,2023,34.982057296875,0.780487805,0
kyle lowry,2023,31.231363636363636,0.670731707,0
kyrie irving,2023,37.34288888333333,0.731707317,0
lamelo ball,2023,35.21541666666667,0.43902439,0
lamar stevens,2023,18.072311822580645,0.756097561,0
landry shamet,2023,20.17275,0.487804878,0
larry nance,2023,21.243487184615386,0.792682927,0
lauri markkanen,2023,34.43161616666667,0.804878049,0
lebron james,2023,35.52618181818182,0.670731707,0
leandro bolmaro,2023,4.890952380714286,0.170731707,0
lester quinones,2023,4.5291666675,0.048780488,0
lindell wigginton,2023,12.37857142857143,0.085365854,0
lindy waters,2023,12.946951219512195,0.5,0
lonnie walker,2023,23.16136905357143,0.682926829,0
louis king,2023,28.8,0.012195122,0
luguentz dort,2023,30.707522527027027,0.902439024,0
luka doncic,2023,36.21926768181818,0.804878049,0
luka garza,2023,8.693571428571428,0.341463415,0
luka samanic,2023,22.97333332857143,0.085365854,0
luke kennard,2023,22.28957627118644,0.719512195,0
luke kornet,2023,11.653454105797103,0.841463415,0
mac mcclung,2023,20.533333335,0.024390244,0
malachi flynn,2023,13.033742137735848,0.646341463,0
malaki branham,2023,23.47873737878788,0.804878049,0
malcolm brogdon,2023,26.027089552238806,0.817073171,0
malcolm hill,2023,1.83,0.06097561,0
malik beasley,2023,25.840555555555557,0.987804878,0
malik monk,2023,22.327727272727273,0.93902439,0
mamadi diakite,2023,7.994469695454546,0.268292683,0
marjon beauchamp,2023,13.488108975,0.634146341,0
marcus morris,2023,28.078666661538463,0.792682927,0
marcus smart,2023,32.078032786885245,0.743902439,0
mark williams,2023,19.255232558139536,0.524390244,0
markelle fultz,2023,29.63236111666667,0.731707317,0
markieff morris,2023,10.144857142857143,0.426829268,0
marko simonovic,2023,2.79952381,0.085365854,0
marvin bagley,2023,23.582261904761907,0.512195122,0
mason plumlee,2023,25.986645569620254,0.963414634,0
matisse thybulle,2023,16.907582154929578,0.865853659,0
matt ryan,2023,9.122990197058824,0.414634146,0
matthew dellavedova,2023,6.649947915625,0.390243902,0
max christie,2023,12.498170731707315,0.5,0
max strus,2023,28.3997291625,0.975609756,0
maxi kleber,2023,25.128873872972974,0.451219512,0
mckinley wright,2023,12.408518518518518,0.329268293,0
meyers leonard,2023,12.637592588888888,0.109756098,0
mfiondu kabengele,2023,9.1083333325,0.048780488,0
micah potter,2023,7.491428571428571,0.085365854,0
michael carterwilliams,2023,11.1208333325,0.048780488,0
michael foster,2023,1.033333333,0.012195122,0
michael porter,2023,28.998279564516128,0.756097561,0
mikal bridges,2023,35.70092369879518,1.012195122,0
mike conley,2023,30.2694776119403,0.817073171,0
mike muscala,2023,15.001428571428573,0.768292683,0
miles mcbride,2023,11.8788541671875,0.780487805,0
mitchell robinson,2023,26.929293779661016,0.719512195,0
mo bamba,2023,15.682210883673468,0.597560976,0
monte morris,2023,27.35623656451613,0.756097561,0
montrezl harrell,2023,11.948684210526316,0.695121951,0
moritz wagner,2023,19.46432749122807,0.695121951,0
moses brown,2023,8.170694444444443,0.43902439,0
moses moody,2023,12.97058201111111,0.768292683,0
moussa diabate,2023,8.886212122727272,0.268292683,0
myles turner,2023,29.438870967741938,0.756097561,0
naji marshall,2023,23.27320346753247,0.93902439,0
nassir little,2023,18.075123457407408,0.658536585,0
nate williams,2023,25.31333334,0.06097561,0
nathan knight,2023,7.651271928947369,0.463414634,0
naz reid,2023,18.395710779411765,0.829268293,0
neemias queta,2023,5.738,0.06097561,0
nerlens noel,2023,11.451764705882354,0.207317073,0
nic claxton,2023,29.87706140789474,0.926829268,0
nick richards,2023,18.733461538461537,0.792682927,0
nickeil alexanderwalker,2023,14.981101694915255,0.719512195,0
nicolas batum,2023,21.917564102564103,0.951219512,0
nikola jokic,2023,33.666763289855076,0.841463415,0
nikola jovic,2023,13.630333333333335,0.182926829,0
nikola vucevic,2023,33.49213414634146,1.0,0
noah vonleh,2023,7.462391304347825,0.280487805,0
norman powell,2023,26.118916666666667,0.731707317,0
og anunoby,2023,35.606741298507465,0.817073171,0
obi toppin,2023,15.679228850746268,0.817073171,0
ochai agbaji,2023,20.495028254237287,0.719512195,0
olivier sarr,2023,12.626851855555556,0.109756098,0
omer yurtseven,2023,9.247962963333332,0.109756098,0
onyeka okongwu,2023,23.1069375,0.975609756,0
orlando robinson,2023,13.714516129032257,0.37804878,0
oshae brissett,2023,16.664256415384614,0.792682927,0
otto porter,2023,18.2927083375,0.097560976,0
ousmane dieng,2023,14.582307692307694,0.475609756,0
pj tucker,2023,25.600733333333334,0.914634146,0
pj washington,2023,32.59675798630137,0.890243902,0
p j dozier,2023,4.959166666875,0.195121951,0
paolo banchero,2023,33.746157402777776,0.87804878,0
pascal siakam,2023,37.352629112676055,0.865853659,0
pat connaughton,2023,23.65139344262295,0.743902439,0
patrick baldwin,2023,7.285322580645161,0.37804878,0
patrick beverley,2023,27.112338313432836,0.817073171,0
patrick williams,2023,28.327337402439028,1.0,0
patty mills,2023,14.1662083325,0.487804878,0
paul george,2023,34.623065482142856,0.682926829,0
paul reed,2023,10.944396134782608,0.841463415,0
payton pritchard,2023,13.39118055625,0.585365854,0
peyton watson,2023,8.091811595652175,0.280487805,0
precious achiuwa,2023,20.736727272727272,0.670731707,0
quentin grimes,2023,29.871924887323946,0.865853659,0
quenton jackson,2023,14.953703699999998,0.109756098,0
rj hampton,2023,15.94968085106383,0.573170732,0
rj barrett,2023,33.910479452054794,0.890243902,0
raiquan gray,2023,35.08333333,0.012195122,0
raul neto,2023,10.525659722916666,0.585365854,0
reggie bullock,2023,30.313910256410256,0.951219512,0
reggie jackson,2023,24.36549019117647,0.829268293,0
richaun holmes,2023,8.275595238095239,0.512195122,0
ricky rubio,2023,17.15131313030303,0.402439024,0
robert covington,2023,16.221701389583334,0.585365854,0
robert williams,2023,23.529999999999998,0.426829268,0
robin lopez,2023,8.067522521621623,0.451219512,0
rodney mcgruder,2023,16.371927084375,0.390243902,0
romeo langford,2023,19.63492248139535,0.524390244,0
ron harper,2023,5.277777777777778,0.109756098,0
royce oneale,2023,31.70046052631579,0.926829268,0
rudy gay,2023,14.563720237499998,0.682926829,0
rudy gobert,2023,30.692619042857146,0.853658537,0
rui hachimura,2023,23.27031746031746,0.768292683,0
russell westbrook,2023,29.12091324657534,0.890243902,0
ryan arcidiacono,2023,8.617666665,0.243902439,0
ryan rollins,2023,5.1725,0.146341463,0
saben lee,2023,14.941199999999998,0.304878049,0
saddiq bey,2023,27.645389610389614,0.93902439,0
sam hauser,2023,16.123729162500002,0.975609756,0
sam merrill,2023,11.703333334,0.06097561,0
sandro mamukelashvili,2023,15.340775193023255,0.524390244,0
santi aldama,2023,21.84088744155844,0.93902439,0
scottie barnes,2023,34.77337662337663,0.93902439,0
scotty pippen,2023,5.252777778333333,0.073170732,0
serge ibaka,2023,11.58489583125,0.195121951,0
seth curry,2023,19.8477868852459,0.743902439,0
shaedon sharpe,2023,22.2325416625,0.975609756,0
shai gilgeousalexander,2023,35.52919117647059,0.829268293,0
shake milton,2023,20.623070171052632,0.926829268,0
shaquille harrison,2023,23.983333339999998,0.06097561,0
simone fontecchio,2023,14.727147436538463,0.634146341,0
skylar mays,2023,31.461111116666668,0.073170732,0
spencer dinwiddie,2023,34.497911392405065,0.963414634,0
stanley johnson,2023,15.649833333333333,0.365853659,0
stanley umude,2023,2.116666667,0.012195122,0
stephen curry,2023,34.663422625,0.682926829,0
sterling brown,2023,6.0908333325,0.048780488,0
steven adams,2023,26.983134928571427,0.512195122,0
svi mykhailiuk,2023,14.621927084375,0.390243902,0
tj mcconnell,2023,20.352177773333334,0.914634146,0
tj warren,2023,16.350198411904763,0.512195122,0
taj gibson,2023,9.805,0.597560976,0
talen hortontucker,2023,20.203307692307693,0.792682927,0
tari eason,2023,21.551463414634146,1.0,0
taurean prince,2023,22.08422838888889,0.658536585,0
terance mann,2023,23.113292185185184,0.987804878,0
terence davis,2023,13.1402604171875,0.780487805,0
terrence ross,2023,21.11917988888889,0.768292683,0
terry rozier,2023,35.252804238095244,0.768292683,0
terry taylor,2023,8.49795699032258,0.37804878,0
thaddeus young,2023,14.73074074074074,0.658536585,0
thanasis antetokounmpo,2023,5.573153154054054,0.451219512,0
theo maledon,2023,19.401287879545453,0.536585366,0
theo pinson,2023,8.0739166675,0.487804878,0
thomas bryant,2023,18.330282491525423,0.719512195,0
tim hardaway,2023,30.31314553521127,0.865853659,0
tobias harris,2023,32.917274770270275,0.902439024,0
tony bradley,2023,2.780416666666667,0.146341463,0
torrey craig,2023,24.65622363291139,0.963414634,0
trae young,2023,34.80465753424657,0.890243902,0
tre jones,2023,29.172622544117647,0.829268293,0
tre mann,2023,17.662512432835822,0.817073171,0
trendon watford,2023,19.058198919354837,0.756097561,0
trent forrest,2023,12.042391304347827,0.280487805,0
trevelin queen,2023,10.0,0.085365854,0
trevor hudgins,2023,5.666666665999999,0.06097561,0
trevor keels,2023,2.6799999999999997,0.036585366,0
trey lyles,2023,16.854527027027025,0.902439024,0
trey murphy,2023,30.987405063291142,0.963414634,0
troy brown,2023,24.470921052631578,0.926829268,0
ty jerome,2023,18.123962962222222,0.548780488,0
tyty washington,2023,13.958494622580645,0.37804878,0
tyler dorsey,2023,2.75,0.036585366,0
tyler herro,2023,34.856592044776114,0.817073171,0
tyrese haliburton,2023,33.62238094642857,0.682926829,0
tyrese martin,2023,4.09625,0.195121951,0
tyrese maxey,2023,33.59616666666667,0.731707317,0
tyus jones,2023,24.2427916625,0.975609756,0
udoka azubuike,2023,9.959305555555556,0.43902439,0
udonis haslem,2023,10.302619047142857,0.085365854,0
usman garuba,2023,12.935733333333333,0.914634146,0
vernon carey,2023,2.5893939390909093,0.134146341,0
victor oladipo,2023,26.324761904761907,0.512195122,0
vince williams,2023,6.972666666666667,0.182926829,0
vlatko cancar,2023,14.817055555,0.731707317,0
vit krejci,2023,5.704252872413793,0.353658537,0
walker kessler,2023,23.01630631081081,0.902439024,0
wendell carter,2023,29.641052631578948,0.695121951,0
wendell moore,2023,5.26408045862069,0.353658537,0
wenyen gabriel,2023,15.055147058823529,0.829268293,0
wesley matthews,2023,15.777403846153845,0.634146341,0
will barton,2023,17.731428571428573,0.682926829,0
willy hernangomez,2023,12.043728071052632,0.463414634,0
xavier cooks,2023,12.57833333,0.12195122,0
xavier moon,2023,4.8916666675,0.048780488,0
xavier sneed,2023,12.0566666675,0.048780488,0
xavier tillman,2023,19.34603824590164,0.743902439,0
yuta watanabe,2023,15.996321839655172,0.707317073,0
zach collins,2023,22.866613761904762,0.768292683,0
zach lavine,2023,35.94740259740259,0.93902439,0
zeke nnaji,2023,13.732044024528301,0.646341463,0
ziaire williams,2023,15.15554054054054,0.451219512,0
zion williamson,2023,32.968908044827586,0.353658537,0
aj lawson,2024,7.402380952380952,0.512195122,0
aj green,2024,10.969315476785713,0.682926829,0
aj griffin,2024,8.5365,0.243902439,0
aaron gordon,2024,31.463150684931506,0.890243902,0
aaron holiday,2024,16.273034192307694,0.951219512,0
aaron nesmith,2024,27.703541666666666,0.87804878,0
aaron wiggins,2024,15.742799141025642,0.951219512,0
adam flagler,2024,7.008333335,0.024390244,0
adama sanogo,2024,7.306851852222222,0.109756098,0
admiral schofield,2024,3.667753623043478,0.280487805,0
al horford,2024,26.76610256923077,0.792682927,0
alec burks,2024,18.356742424242427,0.804878049,0
aleksej pokusevski,2024,14.477976189285714,0.341463415,0
alex caruso,2024,28.737230042253522,0.865853659,0
alex fudge,2024,6.702777778333334,0.073170732,0
alex len,2024,9.255104166666667,0.585365854,0
alondes williams,2024,2.2278571428571428,0.085365854,0
alperen sengun,2024,32.470396825396826,0.768292683,0
amari bailey,2024,6.463333333,0.12195122,0
amen thompson,2024,22.395672048387095,0.756097561,0
amir coffey,2024,20.86566667142857,0.853658537,0
andre drummond,2024,17.104451481012656,0.963414634,0
andre jackson,2024,10.04084795263158,0.695121951,0
andrew funk,2024,2.68,0.06097561,0
andrew nembhard,2024,24.951249999999998,0.829268293,0
andrew wiggins,2024,27.048568070422537,0.865853659,0
anfernee simons,2024,34.38572463043478,0.56097561,0
anthony black,2024,16.872608695652175,0.841463415,0
anthony davis,2024,35.52951753947368,0.926829268,0
anthony edwards,2024,35.06814345569621,0.963414634,0
anthony gill,2024,9.329933334,0.609756098,0
armoni brooks,2024,10.402333330000001,0.12195122,0
ashton hagans,2024,16.609035089473682,0.231707317,0
ausar thompson,2024,25.12388888888889,0.768292683,0
austin reaves,2024,32.06036585365853,1.0,0
ayo dosunmu,2024,29.111425434210524,0.926829268,0
bam adebayo,2024,34.03483567605634,0.865853659,0
ben sheppard,2024,14.285263157894736,0.695121951,0
ben simmons,2024,23.92777778,0.182926829,0
bennedict mathurin,2024,26.074406779661018,0.719512195,0
bilal coulibaly,2024,27.226190476190474,0.768292683,0
bismack biyombo,2024,19.7865416675,0.487804878,0
blake wesley,2024,14.359426229508196,0.743902439,0
boban marjanovic,2024,5.0649999999999995,0.170731707,0
bobby portis,2024,24.489837402439022,1.0,0
bogdan bogdanovic,2024,30.397573835443037,0.963414634,0
bojan bogdanovic,2024,25.92988303508772,0.695121951,0
bol bol,2024,10.907635658139535,0.524390244,0
bones hyland,2024,14.600270270270272,0.451219512,0
bradley beal,2024,33.33459118867924,0.646341463,0
brandin podziemski,2024,26.598018013513514,0.902439024,0
brandon boston,2024,10.786614584375,0.390243902,0
brandon clarke,2024,22.386388883333336,0.073170732,0
brandon ingram,2024,32.854375,0.780487805,0
brandon miller,2024,32.2022072027027,0.902439024,0
brandon williams,2024,6.639411764705883,0.207317073,0
braxton key,2024,2.9991666665,0.243902439,0
brice sensabaugh,2024,18.261354165625,0.390243902,0
brook lopez,2024,30.52090717721519,0.963414634,0
bruce brown,2024,27.841293537313433,0.817073171,0
bruno fernando,2024,15.162296295555555,0.548780488,0
bryce mcgowens,2024,14.942288135593222,0.719512195,0
buddy boeheim,2024,8.400166667,0.12195122,0
buddy hield,2024,25.712956345238094,1.024390244,0
cj mccollum,2024,32.70510101515151,0.804878049,0
cade cunningham,2024,33.45524193548387,0.756097561,0
caleb houstan,2024,13.819237288135595,0.719512195,0
caleb martin,2024,27.446145828125,0.780487805,0
cam reddish,2024,20.50128472291667,0.585365854,0
cam thomas,2024,31.437121212121212,0.804878049,0
cam whitmore,2024,18.730496453191492,0.573170732,0
cameron johnson,2024,27.569626431034482,0.707317073,0
cameron payne,2024,16.71893162820513,0.951219512,0
caris levert,2024,28.79534313235294,0.829268293,0
cason wallace,2024,20.633191060975612,1.0,0
cedi osman,2024,17.621550930555557,0.87804878,0
charles bassey,2024,10.803947368421053,0.231707317,0
charlie brown,2024,4.66041666625,0.097560976,0
chet holmgren,2024,29.424349597560976,1.0,0
chimezie metu,2024,16.841307190196076,0.62195122,0
chris boucher,2024,14.097666666,0.609756098,0
chris duarte,2024,12.195225988135594,0.719512195,0
chris livingston,2024,4.311111110952381,0.256097561,0
chris paul,2024,26.394655172413795,0.707317073,0
christian braun,2024,20.189817073170733,1.0,0
christian wood,2024,17.438866666,0.609756098,0
chuma okeke,2024,9.185744680851064,0.573170732,0
clint capela,2024,25.79570776712329,0.890243902,0
coby white,2024,36.47286920253165,0.963414634,0
cody martin,2024,26.892559525,0.341463415,0
cody zeller,2024,7.435038760465117,0.524390244,0
colby jones,2024,6.391222223333333,0.365853659,0
cole anthony,2024,22.43594650617284,0.987804878,0
cole swider,2024,4.8221296294444445,0.219512195,0
colin castleton,2024,3.6925,0.195121951,0
collin gillespie,2024,9.390208333333334,0.292682927,0
collin sexton,2024,26.599529910256408,0.951219512,0
corey kispert,2024,25.842937499999998,0.975609756,0
cory joseph,2024,11.38051281923077,0.317073171,0
craig porter,2024,12.732450980392157,0.62195122,0
dangelo russell,2024,32.685899118421055,0.926829268,0
dmoi hodge,2024,5.891904761428571,0.085365854,0
dj carton,2024,8.8833333325,0.048780488,0
dj wilson,2024,7.733333335,0.024390244,0
daquan jeffries,2024,2.7044117647058825,0.207317073,0
daishen nix,2024,3.3188888886666663,0.182926829,0
dalano banton,2024,19.38604938888889,0.658536585,0
dalen terry,2024,11.537457627118645,0.719512195,0
damian jones,2024,6.916196582051282,0.475609756,0
damian lillard,2024,35.32093606849315,0.890243902,0
daniel gafford,2024,24.51831081081081,0.902439024,0
daniel theis,2024,16.914,0.731707317,0
danilo gallinari,2024,12.842653061224489,0.597560976,0
danny green,2024,9.225,0.024390244,0
