Player,year,YRS,is_retained,age,has_playoff_exp,Cap_Pct,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff
cj mccollum,2021,3,1,29.0,0,0.2746,0.5039,10.86,5.46,0.38970000000000005,7.92,0.4225,3.12,19.990000000000002,4.2700000000000005,1.2,0.46,2.3,-1.29,10.3,3.35,0.8200000000000001,0.45610000000000006,18.78,8.55,0.7987,2.7199999999999998,2.21,0.1466,58.5,58.5,34.730000000000004,3.61,2.15,0.69,3.9,18.9,2.23,22.41,1.17,0.8500000000000001,7.16,1.54,6.1899999999999995,4.01,0.5614,26.42,2.04,0.11639999999999999,4.699999999999999,0.539,0.5039,10.86,5.46,0.38970000000000005,7.92,0.4225,3.12,19.990000000000002,4.2700000000000005,1.2,0.46,2.3,-1.29,10.3,3.35,0.8200000000000001,0.45610000000000006,18.78,8.55,0.7987,2.7199999999999998,2.21,0.1466,58.5,58.5,34.730000000000004,3.61,2.15,0.69,3.9,18.9,2.23,22.41,1.17,0.8500000000000001,7.16,1.54,6.1899999999999995,4.01,0.5614,26.42,2.04,0.11639999999999999,4.699999999999999,0.539
lebron james,2021,2,1,36.0,0,0.3663,0.5811,12.73,7.390000000000001,0.3547,6.220000000000001,0.3306,2.21,43.51,8.62,1.45,0.5700000000000001,8.17,2.0300000000000002,22.51,7.05,2.9000000000000004,0.5064,18.95,9.600000000000001,0.6899,6.08,4.1899999999999995,0.319,53.599999999999994,53.599999999999994,34.120000000000005,6.21,2.68,0.8,4.3,24.869999999999997,1.6800000000000002,25.57,1.62,1.17,14.79,3.74,12.65,7.890000000000001,0.5916999999999999,31.72,4.71,0.1865,7.18,0.565,0.5811,12.73,7.390000000000001,0.3547,6.220000000000001,0.3306,2.21,43.51,8.62,1.45,0.5700000000000001,8.17,2.0300000000000002,22.51,7.05,2.9000000000000004,0.5064,18.95,9.600000000000001,0.6899,6.08,4.1899999999999995,0.319,53.599999999999994,53.599999999999994,34.120000000000005,6.21,2.68,0.8,4.3,24.869999999999997,1.6800000000000002,25.57,1.62,1.17,14.79,3.74,12.65,7.890000000000001,0.5916999999999999,31.72,4.71,0.1865,7.18,0.565
og anunoby,2021,4,1,23.0,0,0.143,0.5707,5.07,2.91,0.3824,4.64,0.47240000000000004,1.79,8.24,1.7200000000000002,1.9900000000000002,0.62,0.48,0.8200000000000001,13.719999999999999,3.8,2.25,0.4821,9.709999999999999,4.67,0.72,1.83,1.35,0.1831,43.099999999999994,55.6,29.659999999999997,-0.31999999999999995,4.22,1.19,1.44,13.620000000000001,2.49,12.530000000000001,2.08,1.31,11.559999999999999,1.34,8.92,4.92,0.5912999999999999,17.04,1.0899999999999999,0.10619999999999999,3.66,0.5724,0.5707,5.07,2.91,0.3824,4.64,0.47240000000000004,1.79,8.24,1.7200000000000002,1.9900000000000002,0.62,0.48,0.8200000000000001,13.719999999999999,3.8,2.25,0.4821,9.709999999999999,4.67,0.72,1.83,1.35,0.1831,43.099999999999994,55.6,29.659999999999997,-0.31999999999999995,4.22,1.19,1.44,13.620000000000001,2.49,12.530000000000001,2.08,1.31,11.559999999999999,1.34,8.92,4.92,0.5912999999999999,17.04,1.0899999999999999,0.10619999999999999,3.66,0.5724
derrick white,2021,4,1,26.0,0,0.135,0.5042,5.57,2.8200000000000003,0.3504,4.779999999999999,0.43770000000000003,1.65,18.9,3.58,2.84,0.91,1.2200000000000002,0.29000000000000004,11.09,2.7800000000000002,1.16,0.4387,10.35,4.49,0.8358,2.89,2.41,0.28600000000000003,33.0,51.8,27.37,0.9299999999999999,1.7799999999999998,0.45,1.77,15.379999999999999,2.35,13.07,1.37,0.73,10.53,1.3199999999999998,6.42,3.23,0.5639000000000001,20.409999999999997,1.13,0.0984,2.9299999999999997,0.5151,0.5042,5.57,2.8200000000000003,0.3504,4.779999999999999,0.43770000000000003,1.65,18.9,3.58,2.84,0.91,1.2200000000000002,0.29000000000000004,11.09,2.7800000000000002,1.16,0.4387,10.35,4.49,0.8358,2.89,2.41,0.28600000000000003,33.0,51.8,27.37,0.9299999999999999,1.7799999999999998,0.45,1.77,15.379999999999999,2.35,13.07,1.37,0.73,10.53,1.3199999999999998,6.42,3.23,0.5639000000000001,20.409999999999997,1.13,0.0984,2.9299999999999997,0.5151
luke kennard,2021,4,1,24.0,0,0.1186999999999999,0.5,4.01,1.97,0.4215,4.61,0.5344,1.9200000000000002,14.170000000000002,2.44,0.62,0.15000000000000002,-0.41000000000000003,-0.79,12.53,2.65,0.9,0.4582,8.620000000000001,3.8900000000000006,0.8546,1.26,1.08,0.1266,18.0,52.5,24.23,0.4,1.21,0.23,1.54,13.05,1.69,10.83,0.81,0.4,10.02,1.03,6.85,2.9299999999999997,0.5927,18.11,0.48,0.0995,2.42,0.5709,0.5,4.01,1.97,0.4215,4.61,0.5344,1.9200000000000002,14.170000000000002,2.44,0.62,0.15000000000000002,-0.41000000000000003,-0.79,12.53,2.65,0.9,0.4582,8.620000000000001,3.8900000000000006,0.8546,1.26,1.08,0.1266,18.0,52.5,24.23,0.4,1.21,0.23,1.54,13.05,1.69,10.83,0.81,0.4,10.02,1.03,6.85,2.9299999999999997,0.5927,18.11,0.48,0.0995,2.42,0.5709
kyle kuzma,2021,3,1,25.0,0,0.1156,0.5285,6.6,3.5300000000000002,0.3359,5.35,0.4507,1.78,9.48,1.8399999999999999,1.58,0.5,-1.26,-0.5900000000000001,16.38,4.25,2.4,0.4435,11.95,5.3100000000000005,0.7163999999999999,2.17,1.6099999999999999,0.1796,32.3,66.3,28.47,-0.72,4.83,1.25,0.47000000000000003,12.809999999999999,2.01,14.030000000000001,0.8800000000000001,0.52,11.5,1.68,10.64,5.5,0.5415000000000001,21.78,0.42000000000000004,0.07189999999999999,2.87,0.5195000000000001,0.5285,6.6,3.5300000000000002,0.3359,5.35,0.4507,1.78,9.48,1.8399999999999999,1.58,0.5,-1.26,-0.5900000000000001,16.38,4.25,2.4,0.4435,11.95,5.3100000000000005,0.7163999999999999,2.17,1.6099999999999999,0.1796,32.3,66.3,28.47,-0.72,4.83,1.25,0.47000000000000003,12.809999999999999,2.01,14.030000000000001,0.8800000000000001,0.52,11.5,1.68,10.64,5.5,0.5415000000000001,21.78,0.42000000000000004,0.07189999999999999,2.87,0.5195000000000001
monte morris,2021,3,1,25.0,1,0.0787,0.5217,5.48,2.88,0.3867,2.7299999999999995,0.3288,1.04,19.52,3.37,0.89,0.21,0.09000000000000005,-0.33999999999999997,8.07,1.73,1.09,0.4768,8.16,3.92,0.8108,1.36,1.06,0.1646,11.3,61.8,24.22,0.39,1.3599999999999999,0.27,2.6900000000000004,14.71,1.04,9.879999999999999,1.57,0.77,7.5,0.6799999999999999,4.77,2.05,0.5659000000000001,16.92,0.8,0.12129999999999999,3.83,0.5406,0.48819999999999997,6.31,3.0199999999999996,0.29000000000000004,2.81,0.293,0.98,24.880000000000003,4.08,0.5599999999999999,0.15000000000000002,0.6399999999999999,-0.1,7.359999999999999,1.46,0.05,0.4411,9.120000000000001,4.03,0.7475999999999999,2.17,1.62,0.23199999999999998,1.7,13.5,23.92,0.74,1.94,0.44999999999999996,0.55,15.5,1.15,10.66,1.54,0.76,5.71,0.58,4.54,1.93,0.5221,19.560000000000002,0.21999999999999997,0.0858,0.6,0.4891
joe ingles,2021,1,1,33.0,0,0.1159999999999999,0.5590999999999999,2.77,1.5699999999999998,0.4234,5.7,0.6728,2.41,24.54,5.050000000000001,0.49,0.2,2.24,0.8800000000000001,12.09,3.37,2.5,0.4676,8.47,3.95,0.7995,1.34,1.07,0.16160000000000002,44.900000000000006,71.5,29.12,1.3900000000000001,1.52,0.4,3.66,14.41,1.9700000000000002,11.41,1.4100000000000001,0.86,17.619999999999997,1.9300000000000002,7.010000000000001,3.77,0.6307,16.33,2.19,0.145,6.140000000000001,0.6106,0.5590999999999999,2.77,1.5699999999999998,0.4234,5.7,0.6728,2.41,24.54,5.050000000000001,0.49,0.2,2.24,0.8800000000000001,12.09,3.37,2.5,0.4676,8.47,3.95,0.7995,1.34,1.07,0.16160000000000002,44.900000000000006,71.5,29.12,1.3900000000000001,1.52,0.4,3.66,14.41,1.9700000000000002,11.41,1.4100000000000001,0.86,17.619999999999997,1.9300000000000002,7.010000000000001,3.77,0.6307,16.33,2.19,0.145,6.140000000000001,0.6106
trae young,2022,5,1,23.0,0,0.3,0.5035000000000001,11.82,5.970000000000001,0.3661,7.79,0.3956,2.89,46.120000000000005,9.53,0.31,0.13,4.49,-1.97,10.25,3.2800000000000002,1.01,0.4488,19.619999999999997,8.83,0.8897999999999999,8.120000000000001,7.21,0.4159,68.9,68.9,34.620000000000005,6.38,1.9700000000000002,0.63,7.33,24.38,1.73,27.71,1.29,0.91,15.35,4.1899999999999995,6.140000000000001,3.88,0.5972,34.08,3.92,0.16599999999999998,8.34,0.5215000000000001,0.5035000000000001,11.82,5.970000000000001,0.3661,7.79,0.3956,2.89,46.120000000000005,9.53,0.31,0.13,4.49,-1.97,10.25,3.2800000000000002,1.01,0.4488,19.619999999999997,8.83,0.8897999999999999,8.120000000000001,7.21,0.4159,68.9,68.9,34.620000000000005,6.38,1.9700000000000002,0.63,7.33,24.38,1.73,27.71,1.29,0.91,15.35,4.1899999999999995,6.140000000000001,3.88,0.5972,34.08,3.92,0.16599999999999998,8.34,0.5215000000000001
shai gilgeousalexander,2022,5,1,23.0,0,0.25,0.5235000000000001,12.32,6.43,0.3448,4.84,0.28069999999999995,1.6400000000000001,27.95,5.380000000000001,1.9500000000000002,0.75,3.2699999999999996,0.39,13.65,4.449999999999999,1.7400000000000002,0.4731,17.130000000000003,8.07,0.8088000000000001,6.57,5.359999999999999,0.3844,52.5,52.5,34.400000000000006,2.88,1.9,0.6399999999999999,2.83,20.47,2.19,23.16,1.5500000000000003,1.11,11.719999999999999,2.6799999999999997,7.7700000000000005,5.09,0.579,28.48,2.33,0.12359999999999999,4.57,0.5221,0.5235000000000001,12.32,6.43,0.3448,4.84,0.28069999999999995,1.6400000000000001,27.95,5.380000000000001,1.9500000000000002,0.75,3.2699999999999996,0.39,13.65,4.449999999999999,1.7400000000000002,0.4731,17.130000000000003,8.07,0.8088000000000001,6.57,5.359999999999999,0.3844,52.5,52.5,34.400000000000006,2.88,1.9,0.6399999999999999,2.83,20.47,2.19,23.16,1.5500000000000003,1.11,11.719999999999999,2.6799999999999997,7.7700000000000005,5.09,0.579,28.48,2.33,0.12359999999999999,4.57,0.5221
julius randle,2022,4,1,27.0,0,0.2114,0.4742,12.3,5.800000000000001,0.3327,5.07,0.29069999999999996,1.7399999999999998,23.87,4.97,1.13,0.4,1.3299999999999998,0.17,25.439999999999998,8.28,3.3499999999999996,0.4343,17.37,7.54,0.7679,5.699999999999999,4.37,0.3285,70.1,70.1,35.43,1.21,5.15,1.69,1.05,17.259999999999998,2.92,21.18,1.1,0.78,14.35,3.3200000000000003,15.16,9.95,0.5322,28.659999999999997,2.15,0.0839,4.43,0.4827,0.4742,12.3,5.800000000000001,0.3327,5.07,0.29069999999999996,1.7399999999999998,23.87,4.97,1.13,0.4,1.3299999999999998,0.17,25.439999999999998,8.28,3.3499999999999996,0.4343,17.37,7.54,0.7679,5.699999999999999,4.37,0.3285,70.1,70.1,35.43,1.21,5.15,1.69,1.05,17.259999999999998,2.92,21.18,1.1,0.78,14.35,3.3200000000000003,15.16,9.95,0.5322,28.659999999999997,2.15,0.0839,4.43,0.4827
jaren jackson,2022,4,1,22.0,0,0.2341,0.5122,7.18,3.66,0.32320000000000004,5.5,0.4353,1.75,6.380000000000001,1.1600000000000001,6.59,1.95,0.06000000000000001,0.63,16.7,4.1,2.3600000000000003,0.4285,12.71,5.43,0.8108,4.0,3.24,0.3167,51.6,53.7,26.4,-0.6,5.640000000000001,1.4,1.23,17.16,3.71,15.950000000000001,1.7000000000000002,0.9199999999999999,9.920000000000002,1.6099999999999999,11.11,5.5,0.5514,25.27,0.73,0.118,3.6100000000000003,0.49909999999999993,0.5122,7.18,3.66,0.32320000000000004,5.5,0.4353,1.75,6.380000000000001,1.1600000000000001,6.59,1.95,0.06000000000000001,0.63,16.7,4.1,2.3600000000000003,0.4285,12.71,5.43,0.8108,4.0,3.24,0.3167,51.6,53.7,26.4,-0.6,5.640000000000001,1.4,1.23,17.16,3.71,15.950000000000001,1.7000000000000002,0.9199999999999999,9.920000000000002,1.6099999999999999,11.11,5.5,0.5514,25.27,0.73,0.118,3.6100000000000003,0.49909999999999993
terry rozier,2022,4,1,27.0,0,0.1737999999999999,0.4988,8.05,4.029999999999999,0.3851,7.88,0.49520000000000003,3.0,19.93,4.33,0.91,0.31,1.25,-0.74,11.55,3.58,1.62,0.4416,15.899999999999999,7.03,0.8459,2.67,2.29,0.1693,69.8,69.8,34.06,2.02,2.3099999999999996,0.77,3.5199999999999996,16.89,1.71,19.369999999999997,1.7200000000000002,1.2400000000000002,8.87,1.6600000000000001,6.869999999999999,4.35,0.5661,23.659999999999997,1.97,0.10220000000000001,5.11,0.5367,0.4988,8.05,4.029999999999999,0.3851,7.88,0.49520000000000003,3.0,19.93,4.33,0.91,0.31,1.25,-0.74,11.55,3.58,1.62,0.4416,15.899999999999999,7.03,0.8459,2.67,2.29,0.1693,69.8,69.8,34.06,2.02,2.3099999999999996,0.77,3.5199999999999996,16.89,1.71,19.369999999999997,1.7200000000000002,1.2400000000000002,8.87,1.6600000000000001,6.869999999999999,4.35,0.5661,23.659999999999997,1.97,0.10220000000000001,5.11,0.5367
mikal bridges,2022,4,1,25.0,0,0.1698,0.6301,5.62,3.54,0.3842,3.76,0.40349999999999997,1.47,8.71,2.1399999999999997,1.6700000000000002,0.5900000000000001,1.95,1.12,10.81,3.23,3.09,0.5319,9.36,4.98,0.8378,1.83,1.53,0.2007,69.0,77.2,32.78,0.85,3.26,0.96,4.720000000000001,14.7,1.82,12.969999999999999,1.76,1.21,7.99,0.8400000000000001,7.08,4.1899999999999995,0.6376,14.51,2.5300000000000002,0.14679999999999999,7.8100000000000005,0.61,0.6301,5.62,3.54,0.3842,3.76,0.40349999999999997,1.47,8.71,2.1399999999999997,1.6700000000000002,0.5900000000000001,1.95,1.12,10.81,3.23,3.09,0.5319,9.36,4.98,0.8378,1.83,1.53,0.2007,69.0,77.2,32.78,0.85,3.26,0.96,4.720000000000001,14.7,1.82,12.969999999999999,1.76,1.21,7.99,0.8400000000000001,7.08,4.1899999999999995,0.6376,14.51,2.5300000000000002,0.14679999999999999,7.8100000000000005,0.61
aaron gordon,2022,4,1,26.0,0,0.1673,0.5612,7.5,4.16,0.3296,3.56,0.3237,1.2,14.620000000000001,2.95,1.88,0.6299999999999999,-0.27,-0.56,16.130000000000003,4.51,1.8199999999999998,0.4863,11.030000000000001,5.359999999999999,0.7016,3.17,2.1999999999999997,0.2861,64.9,64.9,30.659999999999997,0.29,5.949999999999999,1.6400000000000001,2.09,15.02,1.94,14.1,1.05,0.6699999999999999,12.739999999999998,1.79,11.02,6.2,0.5683,20.2,0.8600000000000001,0.0897,3.91,0.5398999999999999,0.5612,7.5,4.16,0.3296,3.56,0.3237,1.2,14.620000000000001,2.95,1.88,0.6299999999999999,-0.27,-0.56,16.130000000000003,4.51,1.8199999999999998,0.4863,11.030000000000001,5.359999999999999,0.7016,3.17,2.1999999999999997,0.2861,64.9,64.9,30.659999999999997,0.29,5.949999999999999,1.6400000000000001,2.09,15.02,1.94,14.1,1.05,0.6699999999999999,12.739999999999998,1.79,11.02,6.2,0.5683,20.2,0.8600000000000001,0.0897,3.91,0.5398999999999999
marcus smart,2022,4,1,27.0,0,0.1412,0.48059999999999997,4.9,2.34,0.3339,5.64,0.5322,1.88,24.1,5.640000000000001,1.0499999999999998,0.4,0.43999999999999995,1.19,10.06,3.0300000000000002,2.86,0.4034,10.51,4.220000000000001,0.8007,2.77,2.23,0.2645,57.0,61.9,32.42,-0.72,2.23,0.6799999999999999,1.83,13.7,2.4699999999999998,12.559999999999999,2.46,1.6400000000000001,14.98,2.04,6.23,3.71,0.5353000000000001,18.45,1.28,0.1104,4.6899999999999995,0.4924,0.48059999999999997,4.9,2.34,0.3339,5.64,0.5322,1.88,24.1,5.640000000000001,1.0499999999999998,0.4,0.43999999999999995,1.19,10.06,3.0300000000000002,2.86,0.4034,10.51,4.220000000000001,0.8007,2.77,2.23,0.2645,57.0,61.9,32.42,-0.72,2.23,0.6799999999999999,1.83,13.7,2.4699999999999998,12.559999999999999,2.46,1.6400000000000001,14.98,2.04,6.23,3.71,0.5353000000000001,18.45,1.28,0.1104,4.6899999999999995,0.4924
kevin huerter,2022,4,1,23.0,0,0.1173,0.5086,4.83,2.47,0.3794,5.68,0.5385,2.16,14.99,3.16,1.02,0.39,-1.01,-0.41000000000000003,10.81,3.02,1.13,0.43920000000000003,10.51,4.63,0.8039000000000001,0.8400000000000001,0.69,0.0814,54.3,68.9,30.32,-0.57,1.82,0.5,1.67,11.91,2.4699999999999998,12.059999999999999,1.4499999999999997,0.89,10.420000000000002,1.25,6.4,3.51,0.5545,17.33,0.54,0.0636,2.8,0.5413000000000001,0.5086,4.83,2.47,0.3794,5.68,0.5385,2.16,14.99,3.16,1.02,0.39,-1.01,-0.41000000000000003,10.81,3.02,1.13,0.43920000000000003,10.51,4.63,0.8039000000000001,0.8400000000000001,0.69,0.0814,54.3,68.9,30.32,-0.57,1.82,0.5,1.67,11.91,2.4699999999999998,12.059999999999999,1.4499999999999997,0.89,10.420000000000002,1.25,6.4,3.51,0.5545,17.33,0.54,0.0636,2.8,0.5413000000000001
dorian finneysmith,2022,4,1,28.0,0,0.1046,0.6021,3.0300000000000002,1.82,0.3909,5.0600000000000005,0.6249,2.02,7.7,1.78,1.33,0.47,0.39,0.29,11.79,3.48,2.38,0.47029999999999994,8.17,3.84,0.7087,1.01,0.72,0.1278,71.6,72.2,32.13,0.13,5.72,1.63,3.2,12.31,2.34,10.34,1.44,0.9400000000000001,9.809999999999999,0.94,8.74,5.11,0.6036999999999999,13.14,1.43,0.1155,5.6,0.5925,0.6021,3.0300000000000002,1.82,0.3909,5.0600000000000005,0.6249,2.02,7.7,1.78,1.33,0.47,0.39,0.29,11.79,3.48,2.38,0.47029999999999994,8.17,3.84,0.7087,1.01,0.72,0.1278,71.6,72.2,32.13,0.13,5.72,1.63,3.2,12.31,2.34,10.34,1.44,0.9400000000000001,9.809999999999999,0.94,8.74,5.11,0.6036999999999999,13.14,1.43,0.1155,5.6,0.5925
wendell carter,2022,4,1,22.0,0,0.1144,0.5792999999999999,7.51,4.37,0.2931,2.16,0.2071,0.66,12.260000000000002,2.21,2.4000000000000004,0.75,-0.06999999999999995,0.18,26.85,7.08,2.0300000000000002,0.5202,9.65,5.05,0.7124999999999999,3.34,2.3899999999999997,0.3577,52.3,55.8,28.439999999999998,-0.25,9.329999999999998,2.46,2.1500000000000004,17.31,2.92,13.120000000000001,1.07,0.64,13.34,1.71,18.03,9.59,0.5882999999999999,19.52,0.89,0.1253,4.18,0.5524,0.5792999999999999,7.51,4.37,0.2931,2.16,0.2071,0.66,12.260000000000002,2.21,2.4000000000000004,0.75,-0.06999999999999995,0.18,26.85,7.08,2.0300000000000002,0.5202,9.65,5.05,0.7124999999999999,3.34,2.3899999999999997,0.3577,52.3,55.8,28.439999999999998,-0.25,9.329999999999998,2.46,2.1500000000000004,17.31,2.92,13.120000000000001,1.07,0.64,13.34,1.71,18.03,9.59,0.5882999999999999,19.52,0.89,0.1253,4.18,0.5524
robert williams,2022,4,1,24.0,0,0.0866,0.7324999999999999,5.07,3.72,0.0,0.0,0.0039,0.0,11.129999999999999,1.7200000000000002,7.66,1.8800000000000001,5.57,3.34,22.73,4.74,2.7199999999999998,0.7297,5.1,3.72,0.6752,1.41,0.9800000000000001,0.28459999999999996,34.6,51.9,23.15,2.23,14.009999999999998,3.01,4.24,23.38,2.06,8.44,1.92,0.8500000000000001,14.64,0.94,18.4,7.75,0.7338,12.97,2.44,0.259,6.9399999999999995,0.7297,0.7324999999999999,5.07,3.72,0.0,0.0,0.0039,0.0,11.129999999999999,1.7200000000000002,7.66,1.8800000000000001,5.57,3.34,22.73,4.74,2.7199999999999998,0.7297,5.1,3.72,0.6752,1.41,0.9800000000000001,0.28459999999999996,34.6,51.9,23.15,2.23,14.009999999999998,3.01,4.24,23.38,2.06,8.44,1.92,0.8500000000000001,14.64,0.94,18.4,7.75,0.7338,12.97,2.44,0.259,6.9399999999999995,0.7297
landry shamet,2022,4,1,24.0,1,0.0768,0.4629,2.06,0.9500000000000001,0.3751,5.17,0.7149,1.9500000000000002,9.46,1.6600000000000001,0.6,0.15000000000000002,-1.7400000000000002,-0.71,7.6,1.6700000000000002,1.15,0.4002,7.23,2.9,0.8448,1.27,1.07,0.17360000000000003,16.6,63.400000000000006,22.78,-1.08,0.95,0.18,1.21,9.89,1.6400000000000001,8.8,0.9199999999999999,0.43000000000000005,8.12,0.7,4.390000000000001,1.82,0.5644,16.09,0.09,0.0786,2.3600000000000003,0.5344,0.4932000000000001,1.55,0.75,0.3599,2.4000000000000004,0.6036,0.88,8.38,1.09,0.36,0.07,-2.0999999999999996,0.14,9.899999999999999,1.49,0.1,0.4111,3.92,1.61,0.7398,0.52,0.37,0.1334,0.8,12.2,16.9,-2.24,1.46,0.24,-0.020000000000000004,7.6,1.1600000000000001,4.449999999999999,1.4,0.47,13.17,0.6499999999999999,5.779999999999999,1.73,0.5378000000000001,12.89,-0.03,0.029900000000000003,0.11,0.5201
ivica zubac,2022,3,1,24.0,0,0.0819,0.633,5.93,3.79,0.075,0.03,0.004,0.0,9.09,1.4100000000000001,3.6500000000000004,0.9500000000000001,1.21,0.7000000000000001,23.85,5.14,2.54,0.6312,5.96,3.79,0.7496,2.6799999999999997,2.01,0.44589999999999996,61.9,74.0,22.57,0.51,13.66,2.77,4.470000000000001,19.67,2.59,9.51,0.83,0.38,14.82,1.24,18.89,7.91,0.6680999999999999,16.21,1.33,0.2035,6.99,0.6318,0.633,5.93,3.79,0.075,0.03,0.004,0.0,9.09,1.4100000000000001,3.6500000000000004,0.9500000000000001,1.21,0.7000000000000001,23.85,5.14,2.54,0.6312,5.96,3.79,0.7496,2.6799999999999997,2.01,0.44589999999999996,61.9,74.0,22.57,0.51,13.66,2.77,4.470000000000001,19.67,2.59,9.51,0.83,0.38,14.82,1.24,18.89,7.91,0.6680999999999999,16.21,1.33,0.2035,6.99,0.6318
gary harris,2022,2,1,27.0,0,0.1051,0.47509999999999997,4.71,2.21,0.36060000000000003,4.34,0.4767,1.5699999999999998,9.620000000000001,1.92,0.69,0.2,-2.96,-0.53,6.140000000000001,1.63,0.96,0.42100000000000004,9.05,3.7800000000000002,0.8463,1.7200000000000002,1.44,0.18919999999999998,37.4,53.4,28.869999999999997,-2.4,2.0500000000000003,0.55,0.7100000000000001,10.120000000000001,1.86,10.600000000000001,1.61,0.99,9.26,0.99,4.07,2.1799999999999997,0.5426,16.229999999999997,-0.32,0.0503,1.69,0.5079,0.47509999999999997,4.71,2.21,0.36060000000000003,4.34,0.4767,1.5699999999999998,9.620000000000001,1.92,0.69,0.2,-2.96,-0.53,6.140000000000001,1.63,0.96,0.42100000000000004,9.05,3.7800000000000002,0.8463,1.7200000000000002,1.44,0.18919999999999998,37.4,53.4,28.869999999999997,-2.4,2.0500000000000003,0.55,0.7100000000000001,10.120000000000001,1.86,10.600000000000001,1.61,0.99,9.26,0.99,4.07,2.1799999999999997,0.5426,16.229999999999997,-0.32,0.0503,1.69,0.5079
robert covington,2022,2,1,31.0,0,0.0994999999999999,0.5084,2.46,1.27,0.36970000000000003,5.3100000000000005,0.683,1.9299999999999997,6.62,1.42,3.9600000000000004,1.27,0.16,1.56,19.43,5.23,2.52,0.41469999999999996,7.75,3.2,0.8219000000000001,1.1300000000000001,0.89,0.1405,55.6,70.5,29.35,-1.4300000000000002,3.09,0.8500000000000001,0.96,12.219999999999999,2.81,9.280000000000001,2.46,1.49,11.75,1.12,11.11,6.08,0.5637000000000001,13.6,1.1300000000000001,0.0806,3.45,0.5405,0.5084,2.46,1.27,0.36970000000000003,5.3100000000000005,0.683,1.9299999999999997,6.62,1.42,3.9600000000000004,1.27,0.16,1.56,19.43,5.23,2.52,0.41469999999999996,7.75,3.2,0.8219000000000001,1.1300000000000001,0.89,0.1405,55.6,70.5,29.35,-1.4300000000000002,3.09,0.8500000000000001,0.96,12.219999999999999,2.81,9.280000000000001,2.46,1.49,11.75,1.12,11.11,6.08,0.5637000000000001,13.6,1.1300000000000001,0.0806,3.45,0.5405
grayson allen,2022,2,1,26.0,0,0.0722,0.5167999999999999,2.77,1.46,0.40259999999999996,5.34,0.653,2.13,9.25,1.69,0.72,0.22999999999999998,-0.12,-0.31,11.27,2.69,1.14,0.4426,8.11,3.62,0.8663,1.33,1.18,0.1668,41.9,55.6,24.990000000000002,0.21999999999999997,1.67,0.41000000000000003,2.01,12.59,1.45,10.469999999999999,1.25,0.6799999999999999,8.41,0.83,6.5,3.0999999999999996,0.6021,16.16,0.75,0.10170000000000001,3.1500000000000004,0.5741,0.5167999999999999,2.77,1.46,0.40259999999999996,5.34,0.653,2.13,9.25,1.69,0.72,0.22999999999999998,-0.12,-0.31,11.27,2.69,1.14,0.4426,8.11,3.62,0.8663,1.33,1.18,0.1668,41.9,55.6,24.990000000000002,0.21999999999999997,1.67,0.41000000000000003,2.01,12.59,1.45,10.469999999999999,1.25,0.6799999999999999,8.41,0.83,6.5,3.0999999999999996,0.6021,16.16,0.75,0.10170000000000001,3.1500000000000004,0.5741
thaddeus young,2022,2,1,33.0,0,0.0647,0.5512,6.0600000000000005,3.3899999999999997,0.3283,1.36,0.1822,0.44999999999999996,19.240000000000002,2.65,1.91,0.41000000000000003,1.85,1.51,16.689999999999998,3.09,1.73,0.5163,7.390000000000001,3.81,0.5395,1.18,0.6399999999999999,0.1653,10.6,59.2,20.42,0.33999999999999997,9.56,1.8,1.25,17.25,1.8800000000000001,8.79,2.77,1.1099999999999999,15.11,1.42,12.989999999999998,4.84,0.5516,19.33,1.17,0.1187,3.01,0.548,0.5512,6.0600000000000005,3.3899999999999997,0.3283,1.36,0.1822,0.44999999999999996,19.240000000000002,2.65,1.91,0.41000000000000003,1.85,1.51,16.689999999999998,3.09,1.73,0.5163,7.390000000000001,3.81,0.5395,1.18,0.6399999999999999,0.1653,10.6,59.2,20.42,0.33999999999999997,9.56,1.8,1.25,17.25,1.8800000000000001,8.79,2.77,1.1099999999999999,15.11,1.42,12.989999999999998,4.84,0.5516,19.33,1.17,0.1187,3.01,0.548
